"Date & Time","Barometer - hPa","Inside Temp - °C","Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Inside EMC","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","Dew Point - °C","Wet Bulb - °C","Wind Speed - km/h","Wind Direction","Wind Run - km","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Heat Index - °C","THW Index - °C","THSW Index - °C","Rain - mm","Rain Rate - mm/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - mm","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"8/7/13 08:30","1026,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 09:00","1026,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 09:30","1026,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 10:00","1026,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 10:30","1026,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 11:00","1026,5","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 11:30","1026,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 12:00","1026,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 12:30","1026,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 13:00","1025,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 13:30","1025,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 14:00","1025,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 14:30","1025,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 15:00","1024,8","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 15:30","1024,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 16:00","1024,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 16:30","1024,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 17:00","1024,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 17:30","1024,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 18:00","1024,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 18:30","1024,5","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 19:00","1024,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 19:30","1025,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 20:00","1025,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 20:30","1025,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 21:00","1025,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 21:30","1025,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 22:00","1025,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 22:30","1025,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 23:00","1024,8","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"8/7/13 23:30","1024,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 00:00","1024,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 00:30","1024,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 01:00","1024,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 01:30","1023,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 02:00","1023,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 02:30","1023,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 03:00","1023,5","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 03:30","1023,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 04:00","1023,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 04:30","1023,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 05:00","1023,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 05:30","1023,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 06:00","1022,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 06:30","1022,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 07:00","1022,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 07:30","1022,8","22","47","10","22","8,8","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 08:00","1022,6","22","47","10","22","8,8","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 08:30","1022,3","22","47","10","22","8,8","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 09:00","1022,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 09:30","1022,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 10:00","1022,0","22","47","10","22","8,8","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 10:30","1021,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 11:00","1021,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 11:30","1021,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 12:00","1021,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 12:30","1020,8","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 13:00","1020,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 13:30","1020,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 14:00","1020,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 14:30","1020,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 15:00","1019,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 15:30","1019,5","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 16:00","1019,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 16:30","1019,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 17:00","1019,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 17:30","1019,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 18:00","1019,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 18:30","1018,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 19:00","1018,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 19:30","1018,9","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 20:00","1019,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 20:30","1019,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 21:00","1019,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 21:30","1019,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 22:00","1019,0","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 22:30","1018,8","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 23:00","1018,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"9/7/13 23:30","1018,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 00:00","1018,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 00:30","1018,1","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 01:00","1017,8","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 01:30","1017,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 02:00","1017,7","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 02:30","1017,6","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 03:00","1017,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 03:30","1017,4","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 04:00","1017,3","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 04:30","1017,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 05:00","1017,2","22","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
"10/7/13 05:30","1017,3","23","48","11","22","8,9","--","--","--","--","--","--","--","--","--","0","","--","--","--","--","0,0","0,0","--","--","--","0,0","--","--","--","--","--"
